TERM,COLL,CRN,DEPT,SAPR,XLST,PTRM,Subj_Crsnumb,CRSE_TITLE,SEQ_NUMB,SCHD,INSM_CODE,CRSE_DELVRY,CAMP,SESS,CREDIT_HR_LOW,CREDIT_HR_HIGH,CREDIT_HRS,SEST,SES#,DAYS,START TIME,END TIME,SCHD,LOC,INSTRUCTOR,FCST_CODE,ENROLL,MAX_ENRL,XLST_ENRL,XLST_MAX_ENRL,CRSE_STATUS,COMMENTS,FEES,DETAIL CODE,SEC,SSBSECT_VOICE_AVAIL,WL_LIMIT,WL_ENRL,RSRV_IND,RESV_LIMIT,RESV_ENRL,NRESV_LIMIT,NRESV_ENRL,RESV_LIST
202505,PC,51743,12,,,7,MATH 1111,COLLEGE ALGEBRA,28,A,E,O,PF,B,3,,,A,1,TBA,TBA,,A,ONLINE ,"01 Kusanagi, Motoko",FT,21,24,,,0,"This section is an online class. To begin your class, log in to icollege.gsu.edu on the first day of classes, locate your course, and complete the Class Passport. Students must use an installed lockdown browser and a webcam to complete the final exam and other exams at the instructor's discretion. You must have access to a web camera, a microphone, and a device that works with the lockdown browser. The lockdown browser does not work with Chromebooks. It will be necessary to install special software on your computer.Â ",,,A,Y,0,0,,,,,,
202505,PC,51747,12,,,7,MATH 1113,PRECALCULUS,22,A,E,O,PF,B,3,,,A,1,TBA,TBA,,A,ONLINE ,"01 Mulder, Fox",FT,24,24,,,0,"This section is an online class. To begin your class, log in to icollege.gsu.edu on the first day of classes, locate your course, and complete the Start Here module. Students must use an installed lockdown browser and a webcam to complete the final exam and other exams at the instructor's discretion. You must have access to a web camera, a microphone, and a device that works with the lockdown browser. The lockdown browser does not work with Chromebooks. It will be necessary to install special software on your computer.",,,A,Y,0,0,,,,,,
202505,PC,51744,12,,,7,MATH 1113,PRECALCULUS,32,A,E,O,PF,B,3,,,A,1,TBA,TBA,,A,ONLINE ,"01 Mulder, Fox",FT,7,24,,,0,"This section is an online class. To begin your class, log in to icollege.gsu.edu on the first day of classes, locate your course, and complete the Class Passport. Students must use an installed lockdown browser and a webcam to complete the final exam and other exams at the instructor's discretion. You must have access to a web camera, a microphone, and a device that works with the lockdown browser. The lockdown browser does not work with Chromebooks. It will be necessary to install special software on your computer.Â ",,,A,Y,0,0,,,,,,
202505,PC,51798,12,,,7,MATH 2212,CALCULUS OF ONE VARIABLE II,26,A,T,F,PN,A,4,,,A,1,MW,1800,2145,A,NE 0300,"01 Scully, Dana",FT,10,25,,,0,,,,A,Y,0,0,,,,,,
202505,PC,52271,12,,,7,MATH 2652,DIFFERENTIAL EQUATIONS,2,A,T,F,PN,A,4,,,A,1,TR,1800,2145,A,NE 0300,"01 Scully, Dana",FT,9,25,,,0,,,,A,Y,0,0,,,,,,
202505,PC,51724,12,,,7,MATH 1001,QUANTITATIVE REASONING,12,A,E,O,PF,B,3,,,A,1,TBA,TBA,,A,ONLINE ,"01 Venkman, Peter",FT,24,24,,,0,"This section is an online class. To begin your class, log in to icollege.gsu.edu on the first day of classes, locate your course, and complete the Class Passport. Students must use an installed lockdown browser and a webcam to complete the final exam and other exams at the instructor's discretion. You must have access to a web camera, a microphone, and a device that works with the lockdown browser. The lockdown browser does not work with Chromebooks. It will be necessary to install special software on your computer.Â ",,,A,Y,0,0,,,,,,
202505,PC,52407,12,,,7,MATH 1001,QUANTITATIVE REASONING,32,A,E,O,PF,B,3,,,A,1,TBA,TBA,,A,ONLINE ,"01 Venkman, Peter",FT,5,24,,,0,"This section is an online class. To begin your class, log in to icollege.gsu.edu on the first day of classes, locate your course, and complete the Class Passport. Students must use an installed lockdown browser and a webcam to complete the final exam and other exams at the instructor's discretion. You must have access to a web camera, a microphone, and a device that works with the lockdown browser. The lockdown browser does not work with Chromebooks. It will be necessary to install special software on your computer.",,,A,Y,0,0,,,,,,
202505,PC,53993,12,,,7,MATH 1401,ELEMENTARY STATISTICS,28,A,E,O,PF,B,3,,,A,1,TBA,TBA,,A,ONLINE ,"01 Parker, Peter",FT,24,24,,,0,"This section is an online class. To begin your class, log in to icollege.gsu.edu on the first day of classes, locate your course, and complete the Class Passport. Students must use an installed lockdown browser and a webcam to complete the final exam and other exams at the instructor's discretion. You must have access to a web camera, a microphone, and a device that works with the lockdown browser. The lockdown browser does not work with Chromebooks. It will be necessary to install special software on your computer.",,,A,Y,0,0,,,,,,
202505,PC,52520,12,,,7,MATH 1401,ELEMENTARY STATISTICS,38,A,E,O,PF,B,3,,,A,1,TBA,TBA,,A,ONLINE ,"01 Parker, Peter",FT,24,24,,,0,"This section is an online class. To begin your class, log in to icollege.gsu.edu on the first day of classes, locate your course, and complete the Start Here module. Students must use an installed lockdown browser and a webcam to complete the final exam and other exams at the instructor's discretion. You must have access to a web camera, a microphone, and a device that works with the lockdown browser. The lockdown browser does not work with Chromebooks. It will be necessary to install special software on your computer.
",,,A,Y,0,0,,,,,,
202505,PC,53951,12,,,7,MATH 2215,MULTIVARIATE CALCULUS,6,A,E,O,PF,B,4,,,A,1,TBA,TBA,,A,ONLINE ,01 Staff,,0,0,,,0,"This section is an online class. To begin your class, log in to icollege.gsu.edu on the first day of classes, locate your course, and complete the Class Passport. Students must use an installed lockdown browser and a webcam to complete the final exam and other exams at the instructor's discretion. You must have access to a web camera, a microphone, and a device that works with the lockdown browser. The lockdown browser does not work with Chromebooks. It will be necessary to install special software on your computer.",,,A,Y,0,0,,,,,,
202505,PC,53952,12,,,7,MATH 2420,DISCRETE MATHEMATICS,8,A,E,O,PF,B,3,,,A,1,TBA,TBA,,A,ONLINE ,01 Staff,,0,0,,,0,"This section is an online class. To begin your class, log in to icollege.gsu.edu on the first day of classes, locate your course, and complete the Class Passport. Students must use an installed lockdown browser and a webcam to complete the final exam and other exams at the instructor's discretion. You must have access to a web camera, a microphone, and a device that works with the lockdown browser. The lockdown browser does not work with Chromebooks. It will be necessary to install special software on your computer.",,,A,Y,0,0,,,,,,
202505,PC,53986,12,,,7,MATH 2641,LINEAR ALGEBRA I,16,A,E,O,PF,B,3,,,A,1,TBA,TBA,,A,ONLINE ,01 Staff,,0,0,,,0,"This section is an online class. To begin your class, log in to icollege.gsu.edu on the first day of classes, locate your course, and complete the Class Passport. Students must use an installed lockdown browser and a webcam to complete the final exam and other exams at the instructor's discretion. You must have access to a web camera, a microphone, and a device that works with the lockdown browser. The lockdown browser does not work with Chromebooks. It will be necessary to install special software on your computer.",,,A,Y,0,0,,,,,,
202505,PC,52976,12,,,7,MATH 0997,SUPPORT FOR QUANT REASONING,26,A,E,O,PF,B,1,,,A,1,TBA,TBA,,A,ONLINE ,01 Staff,,1,24,,,18,"You must also register for Math 1001 CRN: 52979. This section is an online class. To begin your class, log in to icollege.gsu.edu on the first day of classes, locate your course, and complete the Start Here module. Students must use an installed lockdown browser and a webcam to complete the final exam and other exams at the instructor's discretion. You must have access to a web camera, a microphone, and a device that works with the lockdown browser. The lockdown browser does not work with Chromebooks. It will be necessary to install special software on your computer.
",,,A,Y,0,0,,,,,,
202505,PC,52979,12,,,7,MATH 1001,QUANTITATIVE REASONING,46,A,E,O,PF,B,3,,,A,1,TBA,TBA,,A,ONLINE ,01 Staff,,1,24,,,18,"You must also register for Math 0997 CRN: 52976. This section is an online class. To begin your class, log in to icollege.gsu.edu on the first day of classes, locate your course, and complete the Start Here module. Students must use an installed lockdown browser and a webcam to complete the final exam and other exams at the instructor's discretion. You must have access to a web camera, a microphone, and a device that works with the lockdown browser. The lockdown browser does not work with Chromebooks. It will be necessary to install special software on your computer.
",,,A,Y,0,0,,,,,,
202505,PC,51741,12,,,7,MATH 1111,COLLEGE ALGEBRA,16,A,T,F,PC,B,3,,,A,1,TR,1300,1545,A,CC 1140,01 Staff,,1,25,,,0,,,,A,Y,0,0,,,,,,
202505,PC,53400,12,,,7,MATH 1111,COLLEGE ALGEBRA,42,A,E,O,PF,B,3,,,A,1,TBA,TBA,,A,ONLINE ,01 Staff,,2,24,,,0,"This section is an online class. To begin your class, log in to icollege.gsu.edu on the first day of classes, locate your course, and complete the Class Passport. Students must use an installed lockdown browser and a webcam to complete the final exam and other exams at the instructor's discretion. You must have access to a web camera, a microphone, and a device that works with the lockdown browser. The lockdown browser does not work with Chromebooks. It will be necessary to install special software on your computer.",,,A,Y,0,0,,,,,,
202505,PC,52512,12,,,7,MATH 0996,SUPPORT FOR ELEM STATISTICS,8,A,E,O,PF,B,2,,,A,1,TBA,TBA,,A,ONLINE ,01 Staff,,5,24,,,4,"You must also register for Math 1401 CRN: 52982. This section is an online class. To begin your class, log in to icollege.gsu.edu on the first day of classes, locate your course, and complete the Class Passport. Students must use an installed lockdown browser and a webcam to complete the final exam and other exams at the instructor's discretion. You must have access to a web camera, a microphone, and a device that works with the lockdown browser. The lockdown browser does not work with Chromebooks. It will be necessary to install special software on your computer.Â ",,,A,Y,0,0,,,,,,
202505,PC,52982,12,,,7,MATH 1401,ELEMENTARY STATISTICS,52,A,E,O,PF,B,3,,,A,1,TBA,TBA,,A,ONLINE ,01 Staff,,5,24,,,4,"You must also register for Math 0996 CRN: 52512. This section is an online class. To begin your class, log in to icollege.gsu.edu on the first day of classes, locate your course, and complete the Start Here module. Students must use an installed lockdown browser and a webcam to complete the final exam and other exams at the instructor's discretion. You must have access to a web camera, a microphone, and a device that works with the lockdown browser. The lockdown browser does not work with Chromebooks. It will be necessary to install special software on your computer.",,,A,Y,0,0,,,,,,
202505,PC,53494,12,,,7,MATH 0996,SUPPORT FOR ELEM STATISTICS,12,A,E,O,PF,B,2,,,A,1,TBA,TBA,,A,ONLINE ,01 Staff,,7,24,,,5,"You must also register for Math 1401 CRN: 53495. This section is an online class. To begin your class, log in to icollege.gsu.edu on the first day of classes, locate your course, and complete the Start Here module. Students must use an installed lockdown browser and a webcam to complete the final exam and other exams at the instructor's discretion. You must have access to a web camera, a microphone, and a device that works with the lockdown browser. The lockdown browser does not work with Chromebooks. It will be necessary to install special software on your computer.",,,A,Y,0,0,,,,,,
202505,PC,53495,12,,,7,MATH 1401,ELEMENTARY STATISTICS,30,A,E,O,PF,B,3,,,A,1,TBA,TBA,,A,ONLINE ,01 Staff,,7,24,,,5,"You must also register for Math 0996 CRN: 53494. This section is an online class. To begin your class, log in to icollege.gsu.edu on the first day of classes, locate your course, and complete the Start Here module. Students must use an installed lockdown browser and a webcam to complete the final exam and other exams at the instructor's discretion. You must have access to a web camera, a microphone, and a device that works with the lockdown browser. The lockdown browser does not work with Chromebooks. It will be necessary to install special software on your computer.",,,A,Y,0,0,,,,,,
202505,PC,52261,12,,,7,MATH 1001,QUANTITATIVE REASONING,24,A,E,O,PF,B,3,,,A,1,TBA,TBA,,A,ONLINE ,01 Staff,,9,24,,,0,"This section is an online class. To begin your class, log in to icollege.gsu.edu on the first day of classes, locate your course, and complete the Class Passport. Students must use an installed lockdown browser and a webcam to complete the final exam and other exams at the instructor's discretion. You must have access to a web camera, a microphone, and a device that works with the lockdown browser. The lockdown browser does not work with Chromebooks. It will be necessary to install special software on your computer.Â ",,,A,Y,0,0,,,,,,
202505,PC,55526,12,,,7,MATH 0999,SUPPORT FOR COLLEGE ALGEBRA,32,A,E,O,PF,B,2,,,A,1,TBA,TBA,,A,ONLINE ,01 Staff,,13,24,,,26,"You must also register for Math 1111 CRN: 55527. This section is an online class. To begin your class, log in to icollege.gsu.edu on the first day of classes, locate your course, and complete the Class Passport. Students must use an installed lockdown browser and a webcam to complete the final exam and other exams at the instructor's discretion. You must have access to a web camera, a microphone, and a device that works with the lockdown browser. The lockdown browser does not work with Chromebooks. It will be necessary to install special software on your computer.Â ",,,A,Y,0,0,,,,,,
202505,PC,55527,12,,,7,MATH 1111,COLLEGE ALGEBRA,54,A,E,O,PF,B,3,,,A,1,TBA,TBA,,A,ONLINE ,01 Staff,,13,24,,,26,"You must also register for Math 0999 CRN: 55526. This section is an online class. To begin your class, log in to icollege.gsu.edu on the first day of classes, locate your course, and complete the Class Passport. Students must use an installed lockdown browser and a webcam to complete the final exam and other exams at the instructor's discretion. You must have access to a web camera, a microphone, and a device that works with the lockdown browser. The lockdown browser does not work with Chromebooks. It will be necessary to install special software on your computer.Â ",,,A,Y,0,0,,,,,,
202505,PC,52515,12,,,7,MATH 1401,ELEMENTARY STATISTICS,50,A,E,O,PF,B,3,,,A,1,TBA,TBA,,A,ONLINE ,01 Staff,,13,24,,,0,"This section is an online class. To begin your class, log in to icollege.gsu.edu on the first day of classes, locate your course, and complete the Class Passport. Students must use an installed lockdown browser and a webcam to complete the final exam and other exams at the instructor's discretion. You must have access to a web camera, a microphone, and a device that works with the lockdown browser. The lockdown browser does not work with Chromebooks. It will be necessary to install special software on your computer.Â ",,,A,Y,0,0,,,,,,
202505,PC,51719,12,,,7,MATH 0999,SUPPORT FOR COLLEGE ALGEBRA,18,A,E,O,PF,B,2,,,A,1,TBA,TBA,,A,ONLINE ,01 Staff,,17,24,,,21,"You must also register for Math 1111 CRN: 51735. This section is an online class. To begin your class, log in to icollege.gsu.edu on the first day of classes, locate your course, and complete the Class Passport. Students must use an installed lockdown browser and a webcam to complete the final exam and other exams at the instructor's discretion. You must have access to a web camera, a microphone, and a device that works with the lockdown browser. The lockdown browser does not work with Chromebooks. It will be necessary to install special software on your computer.Â ",,,A,Y,0,0,,,,,,
202505,PC,51735,12,,,7,MATH 1111,COLLEGE ALGEBRA,20,A,E,O,PF,B,3,,,A,1,TBA,TBA,,A,ONLINE ,01 Staff,,17,24,,,21,"You must also register for Math 0999 CRN: 51719. This section is an online class. To begin your class, log in to icollege.gsu.edu on the first day of classes, locate your course, and complete the Class Passport. Students must use an installed lockdown browser and a webcam to complete the final exam and other exams at the instructor's discretion. You must have access to a web camera, a microphone, and a device that works with the lockdown browser. The lockdown browser does not work with Chromebooks. It will be necessary to install special software on your computer.Â ",,,A,Y,0,0,,,,,,
202505,PC,51645,12,,,7,MATH 2211,CALCULUS OF ONE VARIABLE I,12,A,T,F,PC,A,4,,,A,1,TR,1100,1445,A,CA 1500,"01 Stone, Clarissa",FT,16,24,,,0,Course requires a TI-84 calculator and iCollege,,,A,Y,0,0,,,,,,
202505,PC,52861,12,,,7,MATH 2211,CALCULUS OF ONE VARIABLE I,24,A,E,O,PF,B,4,,,A,1,TBA,TBA,,A,ONLINE ,"01 Stone, Clarissa",FT,24,24,,,0,"This section is an online class. To begin your class, log in to icollege.gsu.edu on the first day of classes, locate your course, and complete the Start Here module. Students must use an installed lockdown browser and a webcam to complete the final exam and other exams at the instructor's discretion. You must have access to a web camera, a microphone, and a device that works with the lockdown browser. The lockdown browser does not work with Chromebooks. It will be necessary to install special software on your computer.
",,,A,Y,0,0,,,,,,
202505,PC,53452,12,,,7,MATH 2211,CALCULUS OF ONE VARIABLE I,20,A,E,O,PF,B,4,,,A,1,TBA,TBA,,A,ONLINE ,"01 Lecter, Hannibal",FT,24,24,,,0,"This section is an online class. To begin your class, log in to icollege.gsu.edu on the first day of classes, locate your course, and complete the Start Here module. Students must use an installed lockdown browser and a webcam to complete the final exam and other exams at the instructor's discretion. You must have access to a web camera, a microphone, and a device that works with the lockdown browser. The lockdown browser does not work with Chromebooks. It will be necessary to install special software on your computer.",,,A,Y,0,0,,,,,,
202505,PC,52966,12,,,7,MATH 2212,CALCULUS OF ONE VARIABLE II,14,A,T,F,PC,A,4,,,A,1,TR,1100,1445,A,CH 3130,"01 Lecter, Hannibal",FT,6,25,,,0,,,,A,Y,0,0,,,,,,
202505,PC,54155,12,,,7,MATH 0999,SUPPORT FOR COLLEGE ALGEBRA,8,A,T,F,PA,A,2,,,A,1,TR,1300,1450,A,AB 113,"01 Picard, Jean-Luc",FT,9,24,,,0, You must also register for MATH 1111 CRN 54156. This course requires a TI-83/84 calculator and iCollege. Please refer to the course syllabus for additional required materials on the first day of class.,,,A,Y,0,0,,,,,,
202505,PC,54156,12,,,7,MATH 1111,COLLEGE ALGEBRA,12,A,T,F,PA,A,3,,,A,1,TR,1000,1245,A,AB 113,"01 Picard, Jean-Luc",FT,9,24,,,0, You must also register for MATH 0999 CRN 54155. This course requires a TI-83/84 calculator and iCollege. Please refer to the course syllabus for additional required materials on the first day of class.,,,A,Y,0,0,,,,,,
202505,PC,52519,12,,,7,MATH 1401,ELEMENTARY STATISTICS,40,A,E,O,PF,B,3,,,A,1,TBA,TBA,,A,ONLINE ,"01 Doofenshmirtz, Heinz",FT,24,24,,,0,"This section is an online class. To begin your class, log in to icollege.gsu.edu on the first day of classes, locate your course, and complete the Start Here module. Students must use an installed lockdown browser and a webcam to complete the final exam and other exams at the instructor's discretion. You must have access to a web camera, a microphone, and a device that works with the lockdown browser. The lockdown browser does not work with Chromebooks. It will be necessary to install special software on your computer.",,,A,Y,0,0,,,,,,
202505,PC,52517,12,,,7,MATH 1401,ELEMENTARY STATISTICS,44,A,E,O,PF,B,3,,,A,1,TBA,TBA,,A,ONLINE ,"01 Doofenshmirtz, Heinz",FT,24,24,,,0,"This section is an online class. To begin your class, log in to icollege.gsu.edu on the first day of classes, locate your course, and complete the Class Passport. Students must use an installed lockdown browser and a webcam to complete the final exam and other exams at the instructor's discretion. You must have access to a web camera, a microphone, and a device that works with the lockdown browser. The lockdown browser does not work with Chromebooks. It will be necessary to install special software on your computer.",,,A,Y,0,0,,,,,,
202505,PC,52983,12,,,7,MATH 0996,SUPPORT FOR ELEM STATISTICS,2,A,E,O,PF,B,2,,,A,1,TBA,TBA,,A,ONLINE ,"01 LeGuin, Ursula",FT,24,24,,,1,"You must also register for Math 1401 CRN: 54153. This section is an online class. To begin your class, log in to icollege.gsu.edu on the first day of classes, locate your course, and complete the Start Here module. Students must use an installed lockdown browser and a webcam to complete the final exam and other exams at the instructor's discretion. You must have access to a web camera, a microphone, and a device that works with the lockdown browser. The lockdown browser does not work with Chromebooks. It will be necessary to install special software on your computer.",,,A,Y,0,0,,,,,,
202505,PC,54153,12,,,7,MATH 1401,ELEMENTARY STATISTICS,32,A,E,O,PF,B,3,,,A,1,TBA,TBA,,A,ONLINE ,"01 LeGuin, Ursula",FT,24,24,,,1,"You must also register for Math 0996 CRN: 52983. This section is an online class. To begin your class, log in to icollege.gsu.edu on the first day of classes, locate your course, and complete the Start Here module. Students must use an installed lockdown browser and a webcam to complete the final exam and other exams at the instructor's discretion. You must have access to a web camera, a microphone, and a device that works with the lockdown browser. The lockdown browser does not work with Chromebooks. It will be necessary to install special software on your computer.",,,A,Y,0,0,,,,,,
202505,PC,52414,12,,,7,MATH 1113,PRECALCULUS,26,A,E,O,PF,B,3,,,A,1,TBA,TBA,,A,ONLINE ,"01 Turing, Alan",FT,24,24,,,0,"This section is an online class. To begin your class, log in to icollege.gsu.edu on the first day of classes, locate your course, and complete the Class Passport. Students must use an installed lockdown browser and a webcam to complete the final exam and other exams at the instructor's discretion. You must have access to a web camera, a microphone, and a device that works with the lockdown browser. The lockdown browser does not work with Chromebooks. It will be necessary to install special software on your computer.Â ",,,A,Y,0,0,,,,,,
202505,PC,54949,12,,PCSIM17,7,MATH 1401,ELEMENTARY STATISTICS,20,A,T,F,PE,A,3,,,A,1,TR,1000,1245,A,1N 1320,"01 Turing, Alan",FT,7,10,21,24,0,"This is a Simulcast Course. The instructor will be based on the Newton Campus and will broadcast content to virtual attendees. Course requires iCollege access. Please refer to the course syllabus, in iCollege, for required course materials. Course material information will be provided the first week of class.",,,A,Y,0,0,,,,,,
202505,PC,54950,12,,PCSIM17,7,MATH 1401,ELEMENTARY STATISTICS,22,A,E,O,PF,B,3,,,A,1,TR,1000,1245,A,ONLINE ,"01 Turing, Alan",FT,14,14,21,24,0,"This is a Simulcast Course. The instructor will be based on the Newton Campus and will broadcast content to virtual attendees. To begin your class, log in to icollege.gsu.edu on the first day of classes, locate your course, and complete the first module. Please refer to the course syllabus for additional required materials on the first day of class. Students must use an installed lockdown browser and a webcam to complete the final exam and other exams at the instructor's discretion. You must have access to a web camera, a microphone, and a device that works with the lockdown browser. The lockdown browser does not work with Chromebooks. It will be necessary to install software on your computer.",,,A,Y,0,0,,,,,,
202505,PC,52518,12,,,7,MATH 1401,ELEMENTARY STATISTICS,42,A,E,O,PF,B,3,,,A,1,TBA,TBA,,A,ONLINE ,"01 Turing, Alan",FT,24,24,,,0,"This section is an online class. To begin your class, log in to icollege.gsu.edu on the first day of classes, locate your course, and complete the Class Passport. Students must use an installed lockdown browser and a webcam to complete the final exam and other exams at the instructor's discretion. You must have access to a web camera, a microphone, and a device that works with the lockdown browser. The lockdown browser does not work with Chromebooks. It will be necessary to install special software on your computer.Â ",,,A,Y,0,0,,,,,,
202505,PC,53970,12,,,7,MATH 2212,CALCULUS OF ONE VARIABLE II,20,A,E,O,PF,B,4,,,A,1,TBA,TBA,,A,ONLINE ,"01 Feynman, Richard",FT,24,24,,,0,"This section is an online class. To begin your class, log in to icollege.gsu.edu on the first day of classes, locate your course, and complete the Class Passport. Students must use an installed lockdown browser and a webcam to complete the final exam and other exams at the instructor's discretion. You must have access to a web camera, a microphone, and a device that works with the lockdown browser. The lockdown browser does not work with Chromebooks. It will be necessary to install special software on your computer.",,,A,Y,0,0,,,,,,
